Target_Role,Job Title,Company,Job URL,Required_Degree,Extracted_Skills
Cloud Architect,Enterprise Cloud Architect Architect,Commercial Bank,https://rooster.jobs/sl-jobs/cloud-architect-251096,BSc in Computer Networking / Cloud Computing,"['High Availability', 'CI/CD', 'Docker', 'Kubernetes', 'Terraform', 'Cloud Security', 'Microservices', 'AWS']"
Cloud Architect,Lead Cloud Architect Engineer,99x,https://rooster.jobs/sl-jobs/cloud-architect-549620,BSc in Information Technology,"['Microservices', 'Networking', 'AWS', 'Azure', 'CI/CD']"
Cloud Architect,Principal Cloud Architect Developer,MillenniumIT ESP,https://rooster.jobs/sl-jobs/cloud-architect-484205,BSc in Computer Networking / Cloud Computing,"['Networking', 'Kubernetes', 'Docker', 'Terraform', 'GCP', 'Cloud Security', 'Microservices', 'Linux']"
Cybersecurity,Cybersecurity Consultant,MillenniumIT ESP,https://linkedin.com/jobs/sl-jobs/cybersecurity-653715,Not Specified / Equivalent Experience,"['Cybersecurity', 'SOC', 'Penetration Testing', 'Vulnerability Assessment', 'Incident Response', 'OWASP', 'Linux']"
Cybersecurity,Enterprise Cybersecurity Architect,CodeGen,https://rooster.jobs/sl-jobs/cybersecurity-192405,BSc in Computer Networking / Cloud Computing,"['Cybersecurity', 'ISO 27001', 'Vulnerability Assessment', 'SIEM', 'Active Directory', 'Firewalls', 'SOC']"
Cybersecurity,Senior Cybersecurity Specialist,Pearson Lanka,https://linkedin.com/jobs/sl-jobs/cybersecurity-686054,Not Specified / Equivalent Experience,"['Incident Response', 'OWASP', 'Penetration Testing', 'Network Security', 'ISO 27001']"
Cybersecurity,Principal Cybersecurity Developer,WSO2,https://linkedin.com/jobs/sl-jobs/cybersecurity-559045,BSc in Computer Networking / Cloud Computing,"['Firewalls', 'Active Directory', 'Vulnerability Assessment', 'ISO 27001', 'SOC', 'Cybersecurity']"
Cybersecurity,Associate Cybersecurity,Virtusa,https://rooster.jobs/sl-jobs/cybersecurity-481562,BSc (Hons) in Cyber Security,"['Cybersecurity', 'Linux', 'OWASP', 'Incident Response', 'Penetration Testing', 'Active Directory', 'ISO 27001', 'Vulnerability Assessment']"
Cybersecurity,Cybersecurity Analyst,IFS,https://linkedin.com/jobs/sl-jobs/cybersecurity-537346,BSc (Hons) in Cyber Security,"['Firewalls', 'Penetration Testing', 'Linux', 'Vulnerability Assessment', 'Active Directory', 'Incident Response', 'Network Security']"
Cybersecurity,Associate Cybersecurity,Sysco LABS,https://rooster.jobs/sl-jobs/cybersecurity-942204,BSc in Information Technology,"['SOC', 'Penetration Testing', 'Active Directory', 'OWASP', 'Firewalls', 'ISO 27001']"
Cybersecurity,Associate Cybersecurity,LSEG,https://linkedin.com/jobs/sl-jobs/cybersecurity-752431,BSc (Hons) in Cyber Security,"['Linux', 'Active Directory', 'Penetration Testing', 'Network Security']"
Cybersecurity,Cybersecurity Analyst,Pearson Lanka,https://topjobs.lk/sl-jobs/cybersecurity-349706,BSc (Hons) in Cyber Security,"['Linux', 'Incident Response', 'OWASP', 'Network Security', 'SIEM']"
Cybersecurity,Junior Cybersecurity Associate,IFS,https://topjobs.lk/sl-jobs/cybersecurity-646843,BSc in Information Technology,"['Active Directory', 'Penetration Testing', 'SOC', 'OWASP', 'ISO 27001']"
Cybersecurity,Principal Cybersecurity Developer,MAS Holdings,https://linkedin.com/jobs/sl-jobs/cybersecurity-917877,BSc (Hons) in Cyber Security,"['Vulnerability Assessment', 'SIEM', 'ISO 27001', 'Firewalls', 'Penetration Testing']"
Cybersecurity,Junior Cybersecurity Associate,Sysco LABS,https://topjobs.lk/sl-jobs/cybersecurity-207391,BSc (Hons) in Cyber Security,"['OWASP', 'Active Directory', 'SOC', 'SIEM', 'ISO 27001', 'Penetration Testing', 'Network Security']"
Cybersecurity,Cybersecurity Analyst,Sampath Bank,https://rooster.jobs/sl-jobs/cybersecurity-437534,BSc in Information Technology,"['Network Security', 'ISO 27001', 'Linux', 'Cybersecurity', 'OWASP', 'Active Directory', 'Vulnerability Assessment']"
Cybersecurity,Lead Cybersecurity Engineer,IFS,https://rooster.jobs/sl-jobs/cybersecurity-947949,BSc in Computer Networking / Cloud Computing,"['ISO 27001', 'Firewalls', 'Cybersecurity', 'OWASP', 'Network Security', 'Vulnerability Assessment']"
Cybersecurity,Senior Cybersecurity Specialist,Axiata Digital Labs,https://linkedin.com/jobs/sl-jobs/cybersecurity-473949,Not Specified / Equivalent Experience,"['OWASP', 'SOC', 'Active Directory', 'Incident Response', 'SIEM']"
Cybersecurity,Enterprise Cybersecurity Architect,Pearson Lanka,https://topjobs.lk/sl-jobs/cybersecurity-306946,BSc (Hons) in Cyber Security,"['Linux', 'Incident Response', 'Penetration Testing', 'OWASP']"
Cybersecurity,Senior Cybersecurity Specialist,CodeGen,https://rooster.jobs/sl-jobs/cybersecurity-691348,BSc in Computer Networking / Cloud Computing,"['Vulnerability Assessment', 'Cybersecurity', 'Penetration Testing', 'Firewalls', 'SOC']"
Cybersecurity,Cybersecurity Analyst,Axiata Digital Labs,https://topjobs.lk/sl-jobs/cybersecurity-611512,Not Specified / Equivalent Experience,"['Penetration Testing', 'Linux', 'Active Directory', 'Incident Response', 'Firewalls']"
Cybersecurity,Enterprise Cybersecurity Architect,Sampath Bank,https://rooster.jobs/sl-jobs/cybersecurity-351864,BSc (Hons) in Cyber Security,"['Penetration Testing', 'Cybersecurity', 'SIEM', 'OWASP', 'ISO 27001', 'Firewalls', 'Incident Response', 'Active Directory']"
Cybersecurity,Junior Cybersecurity Associate,Creative Software,https://linkedin.com/jobs/sl-jobs/cybersecurity-551011,BSc (Hons) in Cyber Security,"['Active Directory', 'Vulnerability Assessment', 'Firewalls', 'Linux', 'OWASP', 'ISO 27001']"
Cybersecurity,Cybersecurity Consultant,MillenniumIT ESP,https://topjobs.lk/sl-jobs/cybersecurity-253028,BSc (Hons) in Cyber Security,"['Penetration Testing', 'Vulnerability Assessment', 'ISO 27001', 'Cybersecurity', 'Linux', 'OWASP']"
Cybersecurity,Cybersecurity,Sysco LABS,https://rooster.jobs/sl-jobs/cybersecurity-172085,BSc in Computer Networking / Cloud Computing,"['Network Security', 'Incident Response', 'Vulnerability Assessment', 'Firewalls', 'Linux']"
Cybersecurity,Enterprise Cybersecurity Architect,Brandix,https://rooster.jobs/sl-jobs/cybersecurity-928572,BSc (Hons) in Cyber Security,"['SIEM', 'Firewalls', 'Penetration Testing', 'ISO 27001', 'Incident Response']"
Cybersecurity,Lead Cybersecurity Engineer,Brandix,https://linkedin.com/jobs/sl-jobs/cybersecurity-189975,BSc (Hons) in Cyber Security,"['ISO 27001', 'Network Security', 'SOC', 'Firewalls', 'SIEM', 'Vulnerability Assessment', 'OWASP']"
Cybersecurity,Cybersecurity Consultant,IFS,https://linkedin.com/jobs/sl-jobs/cybersecurity-347034,Not Specified / Equivalent Experience,"['ISO 27001', 'Cybersecurity', 'Linux', 'SIEM', 'Penetration Testing']"
Cybersecurity,Associate Cybersecurity,Commercial Bank,https://topjobs.lk/sl-jobs/cybersecurity-503798,BSc in Information Technology,"['Penetration Testing', 'Active Directory', 'SOC', 'Firewalls', 'SIEM']"
Cybersecurity,Junior Cybersecurity Associate,IFS,https://linkedin.com/jobs/sl-jobs/cybersecurity-838893,BSc (Hons) in Cyber Security,"['Active Directory', 'SIEM', 'Vulnerability Assessment', 'Penetration Testing']"
Cybersecurity,Cybersecurity Analyst,WSO2,https://linkedin.com/jobs/sl-jobs/cybersecurity-328223,BSc in Information Technology,"['Incident Response', 'SOC', 'Linux', 'Cybersecurity', 'Penetration Testing', 'ISO 27001', 'SIEM']"
Cybersecurity,Junior Cybersecurity Associate,Dialog Axiata,https://rooster.jobs/sl-jobs/cybersecurity-371416,BSc (Hons) in Cyber Security,"['Linux', 'ISO 27001', 'Network Security', 'Penetration Testing', 'Cybersecurity', 'OWASP', 'Firewalls', 'SIEM']"
Cybersecurity,Cybersecurity,John Keells IT,https://topjobs.lk/sl-jobs/cybersecurity-504955,BSc (Hons) in Cyber Security,"['Network Security', 'SIEM', 'Penetration Testing', 'Cybersecurity', 'OWASP']"
Cybersecurity,Associate Cybersecurity,IFS,https://linkedin.com/jobs/sl-jobs/cybersecurity-293637,BSc (Hons) in Cyber Security,"['Linux', 'Network Security', 'Penetration Testing', 'OWASP', 'SOC', 'Incident Response']"
Cybersecurity,Cybersecurity Analyst,SLT-Mobitel,https://linkedin.com/jobs/sl-jobs/cybersecurity-848652,BSc in Information Technology,"['Active Directory', 'SOC', 'Linux', 'Network Security', 'Firewalls']"
Cybersecurity,Junior Cybersecurity Associate,Zone24x7,https://topjobs.lk/sl-jobs/cybersecurity-887294,BSc in Computer Networking / Cloud Computing,"['Cybersecurity', 'Penetration Testing', 'Firewalls', 'Vulnerability Assessment', 'ISO 27001', 'Linux']"
Cybersecurity,Cybersecurity Analyst,Sysco LABS,https://topjobs.lk/sl-jobs/cybersecurity-797151,Not Specified / Equivalent Experience,"['SOC', 'Firewalls', 'SIEM', 'ISO 27001', 'Linux', 'Incident Response', 'Network Security', 'Cybersecurity']"
Cybersecurity,Enterprise Cybersecurity Architect,Sysco LABS,https://rooster.jobs/sl-jobs/cybersecurity-531090,BSc in Information Technology,"['Linux', 'Penetration Testing', 'OWASP', 'SIEM', 'Network Security', 'Cybersecurity']"
Cybersecurity,Cybersecurity Consultant,MAS Holdings,https://linkedin.com/jobs/sl-jobs/cybersecurity-771597,BSc in Computer Networking / Cloud Computing,"['Active Directory', 'OWASP', 'Network Security', 'Cybersecurity', 'SOC']"
Cybersecurity,Principal Cybersecurity Developer,Mitra Innovation,https://rooster.jobs/sl-jobs/cybersecurity-497267,BSc in Information Technology,"['Vulnerability Assessment', 'Cybersecurity', 'Linux', 'SOC', 'Network Security', 'Firewalls', 'Penetration Testing']"
Cybersecurity,Cybersecurity,HNB,https://topjobs.lk/sl-jobs/cybersecurity-698066,BSc in Information Technology,"['OWASP', 'SIEM', 'Penetration Testing', 'Linux']"
Mobile Developer,Enterprise Mobile Developer Architect,Creative Software,https://linkedin.com/jobs/sl-jobs/mobile-developer-387239,Not Specified / Equivalent Experience,"['Firebase', 'Android', 'Mobile App Development', 'Flutter']"
Mobile Developer,Junior Mobile Developer Associate,Dialog Axiata,https://linkedin.com/jobs/sl-jobs/mobile-developer-581973,BSc (Hons) in Software Engineering,"['State Management', 'React Native', 'Android', 'Firebase', 'Swift', 'Flutter', 'iOS', 'Kotlin']"
Mobile Developer,Senior Mobile Developer Specialist,Pearson Lanka,https://linkedin.com/jobs/sl-jobs/mobile-developer-148005,Not Specified / Equivalent Experience,"['Kotlin', 'Dart', 'Swift', 'Android', 'REST API', 'iOS', 'Firebase', 'Mobile App Development']"
Mobile Developer,Principal Mobile Developer Developer,99x,https://rooster.jobs/sl-jobs/mobile-developer-777419,BSc in Information Technology,"['Swift', 'iOS', 'UI UX Design', 'REST API', 'Flutter', 'Kotlin', 'Git']"
Mobile Developer,Mobile Developer,Commercial Bank,https://rooster.jobs/sl-jobs/mobile-developer-520931,BSc in Information Technology,"['REST API', 'UI UX Design', 'Dart', 'State Management', 'Flutter', 'Swift', 'iOS', 'Android']"
Mobile Developer,Mobile Developer Consultant,John Keells IT,https://rooster.jobs/sl-jobs/mobile-developer-406243,BSc (Hons) in Computer Science,"['Flutter', 'Android', 'UI UX Design', 'Swift', 'Mobile App Development']"
Mobile Developer,Mobile Developer Consultant,99x,https://topjobs.lk/sl-jobs/mobile-developer-731796,BSc (Hons) in Software Engineering,"['State Management', 'Flutter', 'iOS', 'React Native', 'Dart', 'Kotlin']"
Mobile Developer,Senior Mobile Developer Specialist,Pearson Lanka,https://linkedin.com/jobs/sl-jobs/mobile-developer-370615,BSc (Hons) in Software Engineering,"['State Management', 'Android', 'UI UX Design', 'Git', 'REST API', 'Flutter']"
Mobile Developer,Lead Mobile Developer Engineer,HNB,https://topjobs.lk/sl-jobs/mobile-developer-711148,BSc (Hons) in Software Engineering,"['Android', 'REST API', 'iOS', 'Firebase', 'Dart', 'Git']"
Mobile Developer,Principal Mobile Developer Developer,Brandix,https://linkedin.com/jobs/sl-jobs/mobile-developer-849134,Not Specified / Equivalent Experience,"['Firebase', 'Flutter', 'Android', 'Swift', 'Mobile App Development', 'REST API']"
Mobile Developer,Junior Mobile Developer Associate,Mitra Innovation,https://linkedin.com/jobs/sl-jobs/mobile-developer-509961,Not Specified / Equivalent Experience,"['Firebase', 'Git', 'UI UX Design', 'Flutter']"
Mobile Developer,Lead Mobile Developer Engineer,CodeGen,https://rooster.jobs/sl-jobs/mobile-developer-202102,BSc (Hons) in Computer Science,"['Dart', 'Git', 'Kotlin', 'Firebase', 'Mobile App Development']"
Mobile Developer,Mobile Developer Analyst,HNB,https://linkedin.com/jobs/sl-jobs/mobile-developer-927182,BSc (Hons) in Software Engineering,"['State Management', 'React Native', 'Mobile App Development', 'Kotlin']"
Mobile Developer,Mobile Developer Analyst,Brandix,https://topjobs.lk/sl-jobs/mobile-developer-860003,BSc (Hons) in Computer Science,"['REST API', 'React Native', 'Firebase', 'Flutter', 'Swift', 'UI UX Design']"
Mobile Developer,Principal Mobile Developer Developer,99x,https://topjobs.lk/sl-jobs/mobile-developer-944463,Not Specified / Equivalent Experience,"['Swift', 'React Native', 'REST API', 'Git', 'UI UX Design', 'Android', 'Kotlin', 'Firebase']"
Mobile Developer,Senior Mobile Developer Specialist,HNB,https://linkedin.com/jobs/sl-jobs/mobile-developer-465269,BSc (Hons) in Software Engineering,"['Dart', 'React Native', 'Flutter', 'UI UX Design', 'iOS', 'Android', 'Firebase']"
Mobile Developer,Associate Mobile Developer,MillenniumIT ESP,https://linkedin.com/jobs/sl-jobs/mobile-developer-309868,Not Specified / Equivalent Experience,"['Dart', 'Kotlin', 'iOS', 'REST API', 'Flutter', 'Android', 'React Native', 'Git']"
Mobile Developer,Senior Mobile Developer Specialist,John Keells IT,https://rooster.jobs/sl-jobs/mobile-developer-830521,BSc (Hons) in Computer Science,"['Firebase', 'REST API', 'React Native', 'UI UX Design', 'Kotlin', 'Android']"
Mobile Developer,Principal Mobile Developer Developer,Brandix,https://linkedin.com/jobs/sl-jobs/mobile-developer-452876,Not Specified / Equivalent Experience,"['React Native', 'Kotlin', 'Android', 'State Management', 'Swift']"
Mobile Developer,Junior Mobile Developer Associate,MillenniumIT ESP,https://topjobs.lk/sl-jobs/mobile-developer-635765,BSc in Information Technology,"['Dart', 'Git', 'Flutter', 'iOS', 'Kotlin', 'React Native', 'REST API']"
Mobile Developer,Lead Mobile Developer Engineer,SLT-Mobitel,https://topjobs.lk/sl-jobs/mobile-developer-736968,BSc in Information Technology,"['iOS', 'UI UX Design', 'Flutter', 'Git', 'Kotlin']"
Mobile Developer,Associate Mobile Developer,Sampath Bank,https://linkedin.com/jobs/sl-jobs/mobile-developer-636679,Not Specified / Equivalent Experience,"['React Native', 'UI UX Design', 'Kotlin', 'Android', 'State Management']"
Mobile Developer,Enterprise Mobile Developer Architect,Axiata Digital Labs,https://linkedin.com/jobs/sl-jobs/mobile-developer-481388,Not Specified / Equivalent Experience,"['State Management', 'Flutter', 'UI UX Design', 'Swift', 'Firebase', 'Mobile App Development']"
Mobile Developer,Senior Mobile Developer Specialist,Virtusa,https://topjobs.lk/sl-jobs/mobile-developer-196224,BSc (Hons) in Computer Science,"['Kotlin', 'Android', 'REST API', 'Firebase', 'UI UX Design', 'Mobile App Development', 'Swift', 'Flutter']"
Mobile Developer,Junior Mobile Developer Associate,Axiata Digital Labs,https://linkedin.com/jobs/sl-jobs/mobile-developer-383382,BSc in Information Technology,"['Flutter', 'React Native', 'Kotlin', 'UI UX Design', 'REST API', 'iOS', 'Git']"
Mobile Developer,Mobile Developer Analyst,Sysco LABS,https://rooster.jobs/sl-jobs/mobile-developer-296006,BSc (Hons) in Software Engineering,"['Dart', 'iOS', 'Git', 'Android', 'Flutter', 'Kotlin', 'UI UX Design', 'Swift']"
Mobile Developer,Principal Mobile Developer Developer,LSEG,https://linkedin.com/jobs/sl-jobs/mobile-developer-164330,Not Specified / Equivalent Experience,"['UI UX Design', 'React Native', 'Kotlin', 'Swift']"
Mobile Developer,Mobile Developer Analyst,IFS,https://rooster.jobs/sl-jobs/mobile-developer-895442,BSc in Information Technology,"['REST API', 'State Management', 'Kotlin', 'Flutter', 'Swift', 'React Native', 'Mobile App Development']"
Mobile Developer,Principal Mobile Developer Developer,Brandix,https://topjobs.lk/sl-jobs/mobile-developer-555404,BSc (Hons) in Software Engineering,"['React Native', 'Firebase', 'State Management', 'Swift']"
Mobile Developer,Lead Mobile Developer Engineer,LSEG,https://rooster.jobs/sl-jobs/mobile-developer-368897,Not Specified / Equivalent Experience,"['State Management', 'iOS', 'Dart', 'Swift']"
Mobile Developer,Lead Mobile Developer Engineer,Mitra Innovation,https://rooster.jobs/sl-jobs/mobile-developer-527134,BSc (Hons) in Computer Science,"['REST API', 'Dart', 'Flutter', 'Mobile App Development', 'iOS', 'Firebase', 'Kotlin', 'State Management']"
Mobile Developer,Mobile Developer,Sampath Bank,https://linkedin.com/jobs/sl-jobs/mobile-developer-197845,BSc in Information Technology,"['Mobile App Development', 'React Native', 'Kotlin', 'Git']"
Mobile Developer,Mobile Developer Consultant,Hatton National Bank,https://linkedin.com/jobs/sl-jobs/mobile-developer-198218,BSc in Information Technology,"['Mobile App Development', 'Swift', 'State Management', 'UI UX Design', 'Android', 'Dart']"
Mobile Developer,Associate Mobile Developer,Sampath Bank,https://linkedin.com/jobs/sl-jobs/mobile-developer-814165,Not Specified / Equivalent Experience,"['Android', 'Swift', 'iOS', 'Dart', 'State Management', 'Firebase', 'Mobile App Development']"
Mobile Developer,Associate Mobile Developer,HCL Tech Sri Lanka,https://rooster.jobs/sl-jobs/mobile-developer-841056,BSc (Hons) in Computer Science,"['UI UX Design', 'Firebase', 'Git', 'iOS', 'Swift']"
Mobile Developer,Mobile Developer Analyst,MillenniumIT ESP,https://rooster.jobs/sl-jobs/mobile-developer-853959,BSc (Hons) in Computer Science,"['Swift', 'React Native', 'State Management', 'iOS', 'Firebase', 'UI UX Design', 'Git', 'Kotlin']"
Mobile Developer,Mobile Developer Consultant,IFS,https://topjobs.lk/sl-jobs/mobile-developer-609529,Not Specified / Equivalent Experience,"['Flutter', 'Swift', 'Firebase', 'UI UX Design', 'React Native']"
